"","palabra","sentimiento","lexicon","valor"
"3901","dimitir","Miedo","nrc",NA
"3902","dimitir","Negativo","nrc",NA
"3903","dimitir","Tristeza","nrc",NA
"3904","dinámica","Asombro","nrc",NA
"3905","dinero","Alegría","nrc",NA
"3906","dinero","Asombro","nrc",NA
"3907","dinero","Confianza","nrc",NA
"3908","dinero","Enojo","nrc",NA
"3909","dinero","Positivo","nrc",NA
"3910","dinero","Anticipación","nrc",NA
"3911","dinosaurio","Miedo","nrc",NA
"3912","dios","Alegría","nrc",NA
"3913","dios","Confianza","nrc",NA
"3914","dios","Miedo","nrc",NA
"3915","dios","Positivo","nrc",NA
"3916","dios","Anticipación","nrc",NA
"3917","diplomacia","Confianza","nrc",NA
"3918","diplomacia","Positivo","nrc",NA
"3919","diplomacia","Anticipación","nrc",NA
"3920","diplomático","Confianza","nrc",NA
"3921","diplomático","Rechazo","nrc",NA
"3922","diplomático","Positivo","nrc",NA
"3923","diputado","Confianza","nrc",NA
"3924","dique","Confianza","nrc",NA
"3925","dique","Miedo","nrc",NA
"3926","dirección","Confianza","nrc",NA
"3927","dirección","Positivo","nrc",NA
"3928","direcciones","Positivo","nrc",NA
"3929","direcciones","Anticipación","nrc",NA
"3930","director","Confianza","nrc",NA
"3931","director","Positivo","nrc",NA
"3932","discapacidad","Negativo","nrc",NA
"3933","discapacidad","Tristeza","nrc",NA
"3934","discapacitado","Miedo","nrc",NA
"3935","discapacitado","Negativo","nrc",NA
"3936","discapacitado","Tristeza","nrc",NA
"3937","disciplina","Miedo","nrc",NA
"3938","disciplina","Negativo","nrc",NA
"3939","discípulo","Confianza","nrc",NA
"3940","discontinua","Enojo","nrc",NA
"3941","discontinua","Miedo","nrc",NA
"3942","discontinua","Negativo","nrc",NA
"3943","discontinua","Tristeza","nrc",NA
"3944","discontinuidad","Rechazo","nrc",NA
"3945","discontinuidad","Miedo","nrc",NA
"3946","discontinuidad","Negativo","nrc",NA
"3947","discontinuidad","Tristeza","nrc",NA
"3948","discorde","Miedo","nrc",NA
"3949","discorde","Negativo","nrc",NA
"3950","discorde","Tristeza","nrc",NA
"3951","discordia","Rechazo","nrc",NA
"3952","discordia","Enojo","nrc",NA
"3953","discordia","Negativo","nrc",NA
"3954","discreción","Confianza","nrc",NA
"3955","discreción","Positivo","nrc",NA
"3956","discreción","Anticipación","nrc",NA
"3957","discrecional","Positivo","nrc",NA
"3958","discrepar","Enojo","nrc",NA
"3959","discrepar","Negativo","nrc",NA
"3960","discreto","Positivo","nrc",NA
"3961","discreto","Anticipación","nrc",NA
"3962","discriminación","Rechazo","nrc",NA
"3963","discriminación","Enojo","nrc",NA
"3964","discriminación","Miedo","nrc",NA
"3965","discriminación","Negativo","nrc",NA
"3966","discriminación","Tristeza","nrc",NA
"3967","discriminante","Rechazo","nrc",NA
"3968","discriminante","Negativo","nrc",NA
"3969","discriminar","Enojo","nrc",NA
"3970","discriminar","Negativo","nrc",NA
"3971","discriminar","Tristeza","nrc",NA
"3972","disculpa","Positivo","nrc",NA
"3973","disculparse","Confianza","nrc",NA
"3974","disculparse","Positivo","nrc",NA
"3975","disculparse","Tristeza","nrc",NA
"3976","discurso","Positivo","nrc",NA
"3977","discusión","Positivo","nrc",NA
"3978","discusiones","Rechazo","nrc",NA
"3979","discusiones","Enojo","nrc",NA
"3980","discusiones","Miedo","nrc",NA
"3981","discusiones","Negativo","nrc",NA
"3982","discusiones","Tristeza","nrc",NA
"3983","discutible","Negativo","nrc",NA
"3984","discutidor","Negativo","nrc",NA
"3985","disección","Rechazo","nrc",NA
"3986","diseminar","Positivo","nrc",NA
"3987","disensión","Enojo","nrc",NA
"3988","disensión","Negativo","nrc",NA
"3989","disentería","Rechazo","nrc",NA
"3990","disentería","Negativo","nrc",NA
"3991","disentería","Tristeza","nrc",NA
"3992","diseñador","Positivo","nrc",NA
"3993","disfrutando","Alegría","nrc",NA
"3994","disfrutando","Confianza","nrc",NA
"3995","disfrutando","Positivo","nrc",NA
"3996","disfrutando","Anticipación","nrc",NA
"3997","disfrutar","Alegría","nrc",NA
"3998","disfrutar","Confianza","nrc",NA
"3999","disfrutar","Positivo","nrc",NA
"4000","disfrutar","Anticipación","nrc",NA
"4001","disgustoado","Rechazo","nrc",NA
"4002","disgustoado","Enojo","nrc",NA
"4003","disgustoado","Miedo","nrc",NA
"4004","disgustoado","Negativo","nrc",NA
"4005","disgustoado","Tristeza","nrc",NA
"4006","disgustoo","Rechazo","nrc",NA
"4007","disgustoo","Negativo","nrc",NA
"4008","disgustoo","Tristeza","nrc",NA
"4009","disidente","Enojo","nrc",NA
"4010","disidente","Miedo","nrc",NA
"4011","disidente","Negativo","nrc",NA
"4012","disipar","Negativo","nrc",NA
"4013","disipar","Tristeza","nrc",NA
"4014","dislocado","Rechazo","nrc",NA
"4015","dislocado","Enojo","nrc",NA
"4016","dislocado","Miedo","nrc",NA
"4017","dislocado","Negativo","nrc",NA
"4018","dislocado","Tristeza","nrc",NA
"4019","disminución","Negativo","nrc",NA
"4020","disminuido","Negativo","nrc",NA
"4021","disminuir","Negativo","nrc",NA
"4022","disminuir","Tristeza","nrc",NA
"4023","disolución","Asombro","nrc",NA
"4024","disolución","Enojo","nrc",NA
"4025","disolución","Miedo","nrc",NA
"4026","disolución","Negativo","nrc",NA
"4027","disolución","Tristeza","nrc",NA
"4028","disonancia","Enojo","nrc",NA
"4029","disonancia","Negativo","nrc",NA
"4030","disparar","Enojo","nrc",NA
"4031","disparar","Miedo","nrc",NA
"4032","disparar","Negativo","nrc",NA
"4033","disparate","Negativo","nrc",NA
"4034","disparidad","Rechazo","nrc",NA
"4035","disparidad","Enojo","nrc",NA
"4036","disparidad","Negativo","nrc",NA
"4037","disparidad","Tristeza","nrc",NA
"4038","disparo","Asombro","nrc",NA
"4039","disparo","Enojo","nrc",NA
"4040","disparo","Miedo","nrc",NA
"4041","disparo","Negativo","nrc",NA
"4042","disparo","Tristeza","nrc",NA
"4043","dispendioso","Rechazo","nrc",NA
"4044","dispendioso","Enojo","nrc",NA
"4045","dispendioso","Negativo","nrc",NA
"4046","dispendioso","Tristeza","nrc",NA
"4047","dispersión","Negativo","nrc",NA
"4048","disponer","Rechazo","nrc",NA
"4049","disposición","Negativo","nrc",NA
"4050","disposición","Positivo","nrc",NA
"4051","dispuesto","Confianza","nrc",NA
"4052","dispuesto","Positivo","nrc",NA
"4053","dispuesto","Anticipación","nrc",NA
"4054","disputa","Enojo","nrc",NA
"4055","disputa","Negativo","nrc",NA
"4056","distanciado","Negativo","nrc",NA
"4057","distinción","Positivo","nrc",NA
"4058","distorsión","Negativo","nrc",NA
"4059","distorsionado","Rechazo","nrc",NA
"4060","distorsionado","Negativo","nrc",NA
"4061","distracción","Enojo","nrc",NA
"4062","distracción","Negativo","nrc",NA
"4063","distracción","Anticipación","nrc",NA
"4064","distraer","Negativo","nrc",NA
"4065","distraído","Enojo","nrc",NA
"4066","distraído","Negativo","nrc",NA
"4067","disturbios","Miedo","nrc",NA
"4068","disturbios","Tristeza","nrc",NA
"4069","divagar","Negativo","nrc",NA
"4070","divagar","Anticipación","nrc",NA
"4071","diván","Confianza","nrc",NA
"4072","divergente","Asombro","nrc",NA
"4073","divergente","Negativo","nrc",NA
"4074","diversificado","Positivo","nrc",NA
"4075","diversión","Alegría","nrc",NA
"4076","diversión","Positivo","nrc",NA
"4077","diverso","Negativo","nrc",NA
"4078","diverso","Positivo","nrc",NA
"4079","divertido","Alegría","nrc",NA
"4080","divertido","Positivo","nrc",NA
"4081","divertido","Anticipación","nrc",NA
"4082","divertir","Alegría","nrc",NA
"4083","divertir","Positivo","nrc",NA
"4084","divinidad","Positivo","nrc",NA
"4085","división","Negativo","nrc",NA
"4086","división","Tristeza","nrc",NA
"4087","divorcio","Asombro","nrc",NA
"4088","divorcio","Confianza","nrc",NA
"4089","divorcio","Rechazo","nrc",NA
"4090","divorcio","Enojo","nrc",NA
"4091","divorcio","Miedo","nrc",NA
"4092","divorcio","Negativo","nrc",NA
"4093","divorcio","Tristeza","nrc",NA
"4094","divulgada","Confianza","nrc",NA
"4095","dócil","Positivo","nrc",NA
"4096","doctrina","Confianza","nrc",NA
"4097","dogma","Confianza","nrc",NA
"4098","dogmático","Enojo","nrc",NA
"4099","dogmático","Negativo","nrc",NA
"4100","dólar","Asombro","nrc",NA
"4101","dólar","Miedo","nrc",NA
"4102","dólar","Negativo","nrc",NA
"4103","dólar","Positivo","nrc",NA
"4104","dolor","Rechazo","nrc",NA
"4105","dolor","Miedo","nrc",NA
"4106","dolor","Negativo","nrc",NA
"4107","dolor","Tristeza","nrc",NA
"4108","dolorido","Miedo","nrc",NA
"4109","dolorido","Negativo","nrc",NA
"4110","dolorido","Tristeza","nrc",NA
"4111","dolorosamente","Negativo","nrc",NA
"4112","dolorosamente","Tristeza","nrc",NA
"4113","doloroso","Rechazo","nrc",NA
"4114","doloroso","Enojo","nrc",NA
"4115","doloroso","Miedo","nrc",NA
"4116","doloroso","Negativo","nrc",NA
"4117","doloroso","Tristeza","nrc",NA
"4118","dominación","Enojo","nrc",NA
"4119","dominación","Miedo","nrc",NA
"4120","dominación","Negativo","nrc",NA
"4121","dominación","Tristeza","nrc",NA
"4122","dominante","Confianza","nrc",NA
"4123","dominante","Miedo","nrc",NA
"4124","dominante","Negativo","nrc",NA
"4125","dominante","Positivo","nrc",NA
"4126","dominar","Enojo","nrc",NA
"4127","dominar","Miedo","nrc",NA
"4128","dominar","Negativo","nrc",NA
"4129","dominar","Positivo","nrc",NA
"4130","dominio","Confianza","nrc",NA
"4131","dominio","Miedo","nrc",NA
"4132","don","Confianza","nrc",NA
"4133","don","Positivo","nrc",NA
"4134","donación","Positivo","nrc",NA
"4135","doncella","Positivo","nrc",NA
"4136","dotación","Confianza","nrc",NA
"4137","dotación","Positivo","nrc",NA
"4138","dotado","Positivo","nrc",NA
"4139","dotar","Confianza","nrc",NA
"4140","dotar","Positivo","nrc",NA
"4141","dragón","Miedo","nrc",NA
"4142","drenaje","Negativo","nrc",NA
"4143","drogado","Negativo","nrc",NA
"4144","drogado","Tristeza","nrc",NA
"4145","ducha","Negativo","nrc",NA
"4146","duda","Confianza","nrc",NA
"4147","duda","Miedo","nrc",NA
"4148","duda","Negativo","nrc",NA
"4149","duda","Tristeza","nrc",NA
"4150","dudando","Negativo","nrc",NA
"4151","dudoso","Confianza","nrc",NA
"4152","dudoso","Miedo","nrc",NA
"4153","dudoso","Negativo","nrc",NA
"4154","duelo","Enojo","nrc",NA
"4155","duelo","Miedo","nrc",NA
"4156","duelo","Negativo","nrc",NA
"4157","duelo","Anticipación","nrc",NA
"4158","duelo","Tristeza","nrc",NA
"4159","duende","Rechazo","nrc",NA
"4160","duende","Miedo","nrc",NA
"4161","duende","Negativo","nrc",NA
"4162","dueto","Positivo","nrc",NA
"4163","dulce","Alegría","nrc",NA
"4164","dulce","Asombro","nrc",NA
"4165","dulce","Confianza","nrc",NA
"4166","dulce","Positivo","nrc",NA
"4167","dulce","Anticipación","nrc",NA
"4168","dulces","Alegría","nrc",NA
"4169","dulces","Positivo","nrc",NA
"4170","dulces","Anticipación","nrc",NA
"4171","dulzura","Positivo","nrc",NA
"4172","duplicidad","Enojo","nrc",NA
"4173","duplicidad","Negativo","nrc",NA
"4174","duque","Positivo","nrc",NA
"4175","durabilidad","Confianza","nrc",NA
"4176","durabilidad","Positivo","nrc",NA
"4177","durable","Confianza","nrc",NA
"4178","durable","Positivo","nrc",NA
"4179","dureza","Enojo","nrc",NA
"4180","dureza","Miedo","nrc",NA
"4181","dureza","Negativo","nrc",NA
"4182","duro","Negativo","nrc",NA
"4183","duro","Tristeza","nrc",NA
"4184","ebrio","Rechazo","nrc",NA
"4185","ebrio","Negativo","nrc",NA
"4186","economía","Confianza","nrc",NA
"4187","edición","Anticipación","nrc",NA
"4188","edicto","Miedo","nrc",NA
"4189","edicto","Negativo","nrc",NA
"4190","edificación","Alegría","nrc",NA
"4191","edificación","Confianza","nrc",NA
"4192","edificación","Positivo","nrc",NA
"4193","edificación","Anticipación","nrc",NA
"4194","edificar","Positivo","nrc",NA
"4195","edificio","Positivo","nrc",NA
"4196","educado","Positivo","nrc",NA
"4197","educar","Positivo","nrc",NA
"4198","educativo","Confianza","nrc",NA
"4199","educativo","Positivo","nrc",NA
"4200","efectivo","Alegría","nrc",NA
"4201","efectivo","Confianza","nrc",NA
"4202","efectivo","Enojo","nrc",NA
"4203","efectivo","Miedo","nrc",NA
"4204","efectivo","Positivo","nrc",NA
"4205","efectivo","Anticipación","nrc",NA
"4206","efemérides","Positivo","nrc",NA
"4207","eficacia","Positivo","nrc",NA
"4208","eficaz","Confianza","nrc",NA
"4209","eficaz","Positivo","nrc",NA
"4210","eficiencia","Positivo","nrc",NA
"4211","eficiente","Confianza","nrc",NA
"4212","eficiente","Positivo","nrc",NA
"4213","eficiente","Anticipación","nrc",NA
"4214","efigie","Enojo","nrc",NA
"4215","egoísmo","Negativo","nrc",NA
"4216","egoísta","Rechazo","nrc",NA
"4217","egoísta","Enojo","nrc",NA
"4218","egoísta","Negativo","nrc",NA
"4219","ególatra","Rechazo","nrc",NA
"4220","ególatra","Negativo","nrc",NA
"4221","ejecución","Confianza","nrc",NA
"4222","ejecución","Enojo","nrc",NA
"4223","ejecución","Miedo","nrc",NA
"4224","ejecución","Negativo","nrc",NA
"4225","ejecución","Tristeza","nrc",NA
"4226","ejecutante","Positivo","nrc",NA
"4227","ejemplar","Positivo","nrc",NA
"4228","elaboración","Positivo","nrc",NA
"4229","elección","Positivo","nrc",NA
"4230","electo","Confianza","nrc",NA
"4231","electo","Positivo","nrc",NA
"4232","electorado","Confianza","nrc",NA
"4233","electricidad","Positivo","nrc",NA
"4234","eléctrico","Alegría","nrc",NA
"4235","eléctrico","Asombro","nrc",NA
"4236","eléctrico","Positivo","nrc",NA
"4237","elegancia","Alegría","nrc",NA
"4238","elegancia","Confianza","nrc",NA
"4239","elegancia","Positivo","nrc",NA
"4240","elegancia","Anticipación","nrc",NA
"4241","elegante","Alegría","nrc",NA
"4242","elegante","Positivo","nrc",NA
"4243","elegible","Positivo","nrc",NA
"4244","elevación","Alegría","nrc",NA
"4245","elevación","Confianza","nrc",NA
"4246","elevación","Miedo","nrc",NA
"4247","elevación","Positivo","nrc",NA
"4248","elevación","Anticipación","nrc",NA
"4249","elfo","Rechazo","nrc",NA
"4250","elfo","Enojo","nrc",NA
"4251","elfo","Miedo","nrc",NA
"4252","eliminación","Rechazo","nrc",NA
"4253","eliminación","Enojo","nrc",NA
"4254","eliminación","Miedo","nrc",NA
"4255","eliminación","Negativo","nrc",NA
"4256","eliminación","Tristeza","nrc",NA
"4257","eliminar","Enojo","nrc",NA
"4258","eliminar","Miedo","nrc",NA
"4259","eliminar","Negativo","nrc",NA
"4260","eliminar","Tristeza","nrc",NA
"4261","élite","Alegría","nrc",NA
"4262","élite","Confianza","nrc",NA
"4263","élite","Positivo","nrc",NA
"4264","élite","Anticipación","nrc",NA
"4265","elocuencia","Positivo","nrc",NA
"4266","elocuente","Negativo","nrc",NA
"4267","elocuente","Positivo","nrc",NA
"4268","elogiar","Positivo","nrc",NA
"4269","elucidar","Confianza","nrc",NA
"4270","elucidar","Positivo","nrc",NA
"4271","elusión","Negativo","nrc",NA
"4272","elusión","Positivo","nrc",NA
"4273","elusivo","Asombro","nrc",NA
"4274","elusivo","Negativo","nrc",NA
"4275","emancipación","Alegría","nrc",NA
"4276","emancipación","Positivo","nrc",NA
"4277","emancipación","Anticipación","nrc",NA
"4278","embajador","Confianza","nrc",NA
"4279","embajador","Positivo","nrc",NA
"4280","embarazo","Rechazo","nrc",NA
"4281","embarazo","Negativo","nrc",NA
"4282","embarazoso","Negativo","nrc",NA
"4283","embargado","Negativo","nrc",NA
"4284","embargar","Negativo","nrc",NA
"4285","embargo","Negativo","nrc",NA
"4286","embarrar","Rechazo","nrc",NA
"4287","embarrar","Negativo","nrc",NA
"4288","embellecer","Alegría","nrc",NA
"4289","embellecer","Positivo","nrc",NA
"4290","embellecimiento","Alegría","nrc",NA
"4291","embellecimiento","Confianza","nrc",NA
"4292","embellecimiento","Positivo","nrc",NA
"4293","embestir","Enojo","nrc",NA
"4294","embestir","Negativo","nrc",NA
"4295","embestir","Anticipación","nrc",NA
"4296","embolia","Miedo","nrc",NA
"4297","embolia","Negativo","nrc",NA
"4298","embolia","Tristeza","nrc",NA
"4299","emboscada","Asombro","nrc",NA
"4300","emboscada","Enojo","nrc",NA
"4301","emboscada","Miedo","nrc",NA
"4302","emboscada","Negativo","nrc",NA
"4303","embriagador","Negativo","nrc",NA
"4304","embriaguez","Negativo","nrc",NA
"4305","embrollado","Negativo","nrc",NA
"4306","embrollo","Negativo","nrc",NA
"4307","embromar","Enojo","nrc",NA
"4308","embromar","Negativo","nrc",NA
"4309","embromar","Anticipación","nrc",NA
"4310","embromar","Tristeza","nrc",NA
"4311","embrujado","Miedo","nrc",NA
"4312","embrujado","Negativo","nrc",NA
"4313","embrujado","Tristeza","nrc",NA
"4314","emergencia","Asombro","nrc",NA
"4315","emergencia","Miedo","nrc",NA
"4316","emergencia","Negativo","nrc",NA
"4317","emergencia","Tristeza","nrc",NA
"4318","emérito","Positivo","nrc",NA
"4319","eminencia","Confianza","nrc",NA
"4320","eminencia","Positivo","nrc",NA
"4321","eminente","Positivo","nrc",NA
"4322","eminentemente","Positivo","nrc",NA
"4323","emir","Positivo","nrc",NA
"4324","emoción","Alegría","nrc",NA
"4325","emoción","Asombro","nrc",NA
"4326","emoción","Miedo","nrc",NA
"4327","emoción","Positivo","nrc",NA
"4328","emoción","Anticipación","nrc",NA
"4329","emocionado","Alegría","nrc",NA
"4330","emocionado","Asombro","nrc",NA
"4331","emocionado","Confianza","nrc",NA
"4332","emocionado","Positivo","nrc",NA
"4333","emocionado","Anticipación","nrc",NA
"4334","emocionante","Alegría","nrc",NA
"4335","emocionante","Asombro","nrc",NA
"4336","emocionante","Positivo","nrc",NA
"4337","emocionante","Anticipación","nrc",NA
"4338","empañar","Rechazo","nrc",NA
"4339","empañar","Negativo","nrc",NA
"4340","empañar","Tristeza","nrc",NA
"4341","empatía","Positivo","nrc",NA
"4342","empeoramiento","Rechazo","nrc",NA
"4343","empeoramiento","Negativo","nrc",NA
"4344","empeoramiento","Tristeza","nrc",NA
"4345","empequeñecer","Rechazo","nrc",NA
"4346","empequeñecer","Enojo","nrc",NA
"4347","empequeñecer","Miedo","nrc",NA
"4348","empequeñecer","Negativo","nrc",NA
"4349","empequeñecer","Tristeza","nrc",NA
"4350","empequeñecido","Miedo","nrc",NA
"4351","empequeñecido","Negativo","nrc",NA
"4352","empequeñecido","Tristeza","nrc",NA
"4353","emplear","Confianza","nrc",NA
"4354","emprendedor","Positivo","nrc",NA
"4355","empresa","Anticipación","nrc",NA
"4356","empujón","Enojo","nrc",NA
"4357","empujón","Negativo","nrc",NA
"4358","emular","Positivo","nrc",NA
"4359","enajenar","Rechazo","nrc",NA
"4360","enajenar","Enojo","nrc",NA
"4361","enajenar","Negativo","nrc",NA
"4362","enano","Negativo","nrc",NA
"4363","encaje","Confianza","nrc",NA
"4364","encaje","Enojo","nrc",NA
"4365","encaje","Miedo","nrc",NA
"4366","encaje","Negativo","nrc",NA
"4367","encaje","Positivo","nrc",NA
"4368","encaje","Tristeza","nrc",NA
