"","palabra","sentimiento","lexicon","valor"
"4457","engañar","ira","nrc",NA
"4458","engañar","miedo","nrc",NA
"4459","engañar","negativo","nrc",NA
"4460","engañar","tristeza","nrc",NA
"4461","engaño","asombro","nrc",NA
"4462","engaño","confianza","nrc",NA
"4463","engaño","disgusto","nrc",NA
"4464","engaño","ira","nrc",NA
"4465","engaño","miedo","nrc",NA
"4466","engaño","negativo","nrc",NA
"4467","engaño","tristeza","nrc",NA
"4468","engañoso","disgusto","nrc",NA
"4469","engañoso","ira","nrc",NA
"4470","engañoso","negativo","nrc",NA
"4471","engañoso","tristeza","nrc",NA
"4472","engatusar","confianza","nrc",NA
"4473","engranaje","positivo","nrc",NA
"4474","engreído","negativo","nrc",NA
"4475","engreimiento","negativo","nrc",NA
"4476","enigmático","miedo","nrc",NA
"4477","enigmático","negativo","nrc",NA
"4478","enjambre","disgusto","nrc",NA
"4479","enjuiciamiento","disgusto","nrc",NA
"4480","enjuiciamiento","negativo","nrc",NA
"4481","enjuiciar","ira","nrc",NA
"4482","enjuiciar","miedo","nrc",NA
"4483","enjuiciar","negativo","nrc",NA
"4484","enjuiciar","tristeza","nrc",NA
"4485","enlace","negativo","nrc",NA
"4486","enloquecer","ira","nrc",NA
"4487","enloquecer","miedo","nrc",NA
"4488","enloquecer","negativo","nrc",NA
"4489","enloquecido","ira","nrc",NA
"4490","enloquecido","negativo","nrc",NA
"4491","enmendar","positivo","nrc",NA
"4492","enojado","disgusto","nrc",NA
"4493","enojado","ira","nrc",NA
"4494","enojado","negativo","nrc",NA
"4495","enraizado","confianza","nrc",NA
"4496","enraizado","positivo","nrc",NA
"4497","enredado","disgusto","nrc",NA
"4498","enredado","ira","nrc",NA
"4499","enredado","miedo","nrc",NA
"4500","enredado","negativo","nrc",NA
"4501","enredado","tristeza","nrc",NA
"4502","enredo","negativo","nrc",NA
"4503","enriquecer","positivo","nrc",NA
"4504","enseñado","confianza","nrc",NA
"4505","enseñar","alegría","nrc",NA
"4506","enseñar","asombro","nrc",NA
"4507","enseñar","confianza","nrc",NA
"4508","enseñar","positivo","nrc",NA
"4509","ensimismamiento","alegría","nrc",NA
"4510","ensimismamiento","confianza","nrc",NA
"4511","ensimismamiento","positivo","nrc",NA
"4512","ensuciar","disgusto","nrc",NA
"4513","ensuciar","negativo","nrc",NA
"4514","enterrado","miedo","nrc",NA
"4515","enterrado","negativo","nrc",NA
"4516","enterrado","tristeza","nrc",NA
"4517","enterrar","tristeza","nrc",NA
"4518","entierro","ira","nrc",NA
"4519","entierro","miedo","nrc",NA
"4520","entierro","negativo","nrc",NA
"4521","entierro","tristeza","nrc",NA
"4522","entonación","positivo","nrc",NA
"4523","entrada","confianza","nrc",NA
"4524","entrañas","disgusto","nrc",NA
"4525","entrañas","negativo","nrc",NA
"4526","entreacto","premonición","nrc",NA
"4527","entrega","positivo","nrc",NA
"4528","entrega","premonición","nrc",NA
"4529","entrenador","confianza","nrc",NA
"4530","entretener","alegría","nrc",NA
"4531","entretener","positivo","nrc",NA
"4532","entretenido","alegría","nrc",NA
"4533","entretenido","positivo","nrc",NA
"4534","entretenido","premonición","nrc",NA
"4535","entretenimiento","alegría","nrc",NA
"4536","entretenimiento","asombro","nrc",NA
"4537","entretenimiento","confianza","nrc",NA
"4538","entretenimiento","positivo","nrc",NA
"4539","entretenimiento","premonición","nrc",NA
"4540","entrevistador","miedo","nrc",NA
"4541","entrometer","ira","nrc",NA
"4542","entrometer","negativo","nrc",NA
"4543","entrometerse","ira","nrc",NA
"4544","entrometerse","negativo","nrc",NA
"4545","entumecido","negativo","nrc",NA
"4546","entumecimiento","negativo","nrc",NA
"4547","entumecimiento","tristeza","nrc",NA
"4548","entusiasmo","alegría","nrc",NA
"4549","entusiasmo","asombro","nrc",NA
"4550","entusiasmo","confianza","nrc",NA
"4551","entusiasmo","positivo","nrc",NA
"4552","entusiasmo","premonición","nrc",NA
"4553","entusiasta","alegría","nrc",NA
"4554","entusiasta","asombro","nrc",NA
"4555","entusiasta","positivo","nrc",NA
"4556","entusiasta","premonición","nrc",NA
"4557","envenenado","disgusto","nrc",NA
"4558","envenenado","ira","nrc",NA
"4559","envenenado","miedo","nrc",NA
"4560","envenenado","negativo","nrc",NA
"4561","envenenado","tristeza","nrc",NA
"4562","envenenamiento","disgusto","nrc",NA
"4563","envenenamiento","negativo","nrc",NA
"4564","envenenar","disgusto","nrc",NA
"4565","envenenar","ira","nrc",NA
"4566","envenenar","miedo","nrc",NA
"4567","envenenar","negativo","nrc",NA
"4568","envenenar","tristeza","nrc",NA
"4569","envidioso","negativo","nrc",NA
"4570","épico","positivo","nrc",NA
"4571","epidemia","asombro","nrc",NA
"4572","epidemia","disgusto","nrc",NA
"4573","epidemia","ira","nrc",NA
"4574","epidemia","miedo","nrc",NA
"4575","epidemia","negativo","nrc",NA
"4576","epidemia","premonición","nrc",NA
"4577","epidemia","tristeza","nrc",NA
"4578","epilepsia","negativo","nrc",NA
"4579","episcopal","confianza","nrc",NA
"4580","epitafio","tristeza","nrc",NA
"4581","epítome","positivo","nrc",NA
"4582","equidad","positivo","nrc",NA
"4583","equilibrado","positivo","nrc",NA
"4584","equilibrio","positivo","nrc",NA
"4585","equipo","confianza","nrc",NA
"4586","equivalente","confianza","nrc",NA
"4587","equivocado","disgusto","nrc",NA
"4588","equivocado","miedo","nrc",NA
"4589","equivocado","negativo","nrc",NA
"4590","ermitaño","confianza","nrc",NA
"4591","ermitaño","tristeza","nrc",NA
"4592","erosión","negativo","nrc",NA
"4593","erótico","alegría","nrc",NA
"4594","erótico","asombro","nrc",NA
"4595","erótico","confianza","nrc",NA
"4596","erótico","negativo","nrc",NA
"4597","erótico","positivo","nrc",NA
"4598","erótico","premonición","nrc",NA
"4599","erradicación","disgusto","nrc",NA
"4600","erradicación","ira","nrc",NA
"4601","erradicación","miedo","nrc",NA
"4602","erradicación","negativo","nrc",NA
"4603","erradicar","ira","nrc",NA
"4604","erradicar","negativo","nrc",NA
"4605","errante","negativo","nrc",NA
"4606","errar","negativo","nrc",NA
"4607","errata","negativo","nrc",NA
"4608","errático","asombro","nrc",NA
"4609","errático","negativo","nrc",NA
"4610","erróneamente","ira","nrc",NA
"4611","erróneamente","miedo","nrc",NA
"4612","erróneamente","negativo","nrc",NA
"4613","erróneamente","tristeza","nrc",NA
"4614","erróneo","ira","nrc",NA
"4615","erróneo","negativo","nrc",NA
"4616","error","negativo","nrc",NA
"4617","error","tristeza","nrc",NA
"4618","erudito","positivo","nrc",NA
"4619","erupción","asombro","nrc",NA
"4620","erupción","disgusto","nrc",NA
"4621","erupción","ira","nrc",NA
"4622","erupción","miedo","nrc",NA
"4623","erupción","negativo","nrc",NA
"4624","esbelto","positivo","nrc",NA
"4625","escabeche","negativo","nrc",NA
"4626","escabroso","negativo","nrc",NA
"4627","escabullirse","negativo","nrc",NA
"4628","escalar","ira","nrc",NA
"4629","escalar","negativo","nrc",NA
"4630","escalofrío","ira","nrc",NA
"4631","escalofrío","miedo","nrc",NA
"4632","escalofrío","negativo","nrc",NA
"4633","escalofrío","premonición","nrc",NA
"4634","escalofrío","tristeza","nrc",NA
"4635","escalonar","asombro","nrc",NA
"4636","escama","negativo","nrc",NA
"4637","escamoso","negativo","nrc",NA
"4638","escándalo","ira","nrc",NA
"4639","escándalo","miedo","nrc",NA
"4640","escándalo","negativo","nrc",NA
"4641","escándalo","tristeza","nrc",NA
"4642","escandaloso","disgusto","nrc",NA
"4643","escandaloso","ira","nrc",NA
"4644","escandaloso","negativo","nrc",NA
"4645","escapado","miedo","nrc",NA
"4646","escape","miedo","nrc",NA
"4647","escape","negativo","nrc",NA
"4648","escape","positivo","nrc",NA
"4649","escape","premonición","nrc",NA
"4650","escaramuza","ira","nrc",NA
"4651","escaramuza","negativo","nrc",NA
"4652","escarnio","disgusto","nrc",NA
"4653","escarnio","ira","nrc",NA
"4654","escarnio","negativo","nrc",NA
"4655","escasez","disgusto","nrc",NA
"4656","escasez","ira","nrc",NA
"4657","escasez","miedo","nrc",NA
"4658","escasez","negativo","nrc",NA
"4659","escasez","tristeza","nrc",NA
"4660","escaso","miedo","nrc",NA
"4661","escaso","negativo","nrc",NA
"4662","escaso","tristeza","nrc",NA
"4663","escatimar","miedo","nrc",NA
"4664","escatimar","negativo","nrc",NA
"4665","escatimar","tristeza","nrc",NA
"4666","escéptico","confianza","nrc",NA
"4667","escéptico","negativo","nrc",NA
"4668","esclavitud","disgusto","nrc",NA
"4669","esclavitud","ira","nrc",NA
"4670","esclavitud","miedo","nrc",NA
"4671","esclavitud","negativo","nrc",NA
"4672","esclavitud","tristeza","nrc",NA
"4673","esclavizado","disgusto","nrc",NA
"4674","esclavizado","ira","nrc",NA
"4675","esclavizado","miedo","nrc",NA
"4676","esclavizado","negativo","nrc",NA
"4677","esclavizado","tristeza","nrc",NA
"4678","esclavizar","negativo","nrc",NA
"4679","esclavo","ira","nrc",NA
"4680","esclavo","miedo","nrc",NA
"4681","esclavo","negativo","nrc",NA
"4682","esclavo","tristeza","nrc",NA
"4683","escolanía","positivo","nrc",NA
"4684","escolta","confianza","nrc",NA
"4685","escombros","disgusto","nrc",NA
"4686","escombros","miedo","nrc",NA
"4687","escombros","negativo","nrc",NA
"4688","escombros","tristeza","nrc",NA
"4689","escoria","disgusto","nrc",NA
"4690","escoria","negativo","nrc",NA
"4691","escorpión","asombro","nrc",NA
"4692","escorpión","disgusto","nrc",NA
"4693","escorpión","ira","nrc",NA
"4694","escorpión","miedo","nrc",NA
"4695","escorpión","negativo","nrc",NA
"4696","escozor","negativo","nrc",NA
"4697","escriba","positivo","nrc",NA
"4698","escritor","positivo","nrc",NA
"4699","escritura","confianza","nrc",NA
"4700","escritura","ira","nrc",NA
"4701","escritura","negativo","nrc",NA
"4702","escrutinio","negativo","nrc",NA
"4703","escudete","confianza","nrc",NA
"4704","escudriñar","negativo","nrc",NA
"4705","escudriñar","premonición","nrc",NA
"4706","escuela","confianza","nrc",NA
"4707","escultura","positivo","nrc",NA
"4708","escupió","ira","nrc",NA
"4709","escupió","negativo","nrc",NA
"4710","escurrir","ira","nrc",NA
"4711","esencial","positivo","nrc",NA
"4712","esforzarse","positivo","nrc",NA
"4713","esforzarse","premonición","nrc",NA
"4714","esfuerzo","positivo","nrc",NA
"4715","esfuerzos","negativo","nrc",NA
"4716","esguince","negativo","nrc",NA
"4717","esguince","tristeza","nrc",NA
"4718","espacioso","positivo","nrc",NA
"4719","espaldarazo","alegría","nrc",NA
"4720","espaldarazo","asombro","nrc",NA
"4721","espaldarazo","confianza","nrc",NA
"4722","espaldarazo","positivo","nrc",NA
"4723","espaldarazo","premonición","nrc",NA
"4724","espantado","asombro","nrc",NA
"4725","espantado","disgusto","nrc",NA
"4726","espantado","miedo","nrc",NA
"4727","espantado","negativo","nrc",NA
"4728","espantapájaros","miedo","nrc",NA
"4729","espantapájaros","negativo","nrc",NA
"4730","espantapájaros","positivo","nrc",NA
"4731","espantosamente","asombro","nrc",NA
"4732","espantoso","disgusto","nrc",NA
"4733","espantoso","ira","nrc",NA
"4734","espantoso","miedo","nrc",NA
"4735","espantoso","negativo","nrc",NA
"4736","espantoso","tristeza","nrc",NA
"4737","espasmo","miedo","nrc",NA
"4738","espasmo","negativo","nrc",NA
"4739","especia","positivo","nrc",NA
"4740","especial","alegría","nrc",NA
"4741","especial","positivo","nrc",NA
"4742","especialista","confianza","nrc",NA
"4743","especializarse","confianza","nrc",NA
"4744","espectacular","asombro","nrc",NA
"4745","espectacular","premonición","nrc",NA
"4746","espectáculo","confianza","nrc",NA
"4747","espectáculo","negativo","nrc",NA
"4748","espectáculo","positivo","nrc",NA
"4749","espectral","negativo","nrc",NA
"4750","espectro","miedo","nrc",NA
"4751","espectro","negativo","nrc",NA
"4752","espectro","tristeza","nrc",NA
"4753","especulación","miedo","nrc",NA
"4754","especulación","negativo","nrc",NA
"4755","especulación","tristeza","nrc",NA
"4756","especulativo","premonición","nrc",NA
"4757","espejismo","asombro","nrc",NA
"4758","espejismo","negativo","nrc",NA
"4759","espeluznante","disgusto","nrc",NA
"4760","espeluznante","miedo","nrc",NA
"4761","espeluznante","negativo","nrc",NA
"4762","esperado","premonición","nrc",NA
"4763","esperando","premonición","nrc",NA
"4764","esperanza","alegría","nrc",NA
"4765","esperanza","asombro","nrc",NA
"4766","esperanza","confianza","nrc",NA
"4767","esperanza","positivo","nrc",NA
"4768","esperanza","premonición","nrc",NA
"4769","esperanzado","alegría","nrc",NA
"4770","esperanzado","asombro","nrc",NA
"4771","esperanzado","confianza","nrc",NA
"4772","esperanzado","positivo","nrc",NA
"4773","esperanzado","premonición","nrc",NA
"4774","esperar","asombro","nrc",NA
"4775","esperar","confianza","nrc",NA
"4776","esperar","negativo","nrc",NA
"4777","esperar","positivo","nrc",NA
"4778","esperar","premonición","nrc",NA
"4779","espiga","miedo","nrc",NA
"4780","espina","ira","nrc",NA
"4781","espina","negativo","nrc",NA
"4782","espina","positivo","nrc",NA
"4783","espinilla","disgusto","nrc",NA
"4784","espinilla","negativo","nrc",NA
"4785","espinoso","miedo","nrc",NA
"4786","espinoso","negativo","nrc",NA
"4787","espionaje","negativo","nrc",NA
"4788","espíritu","alegría","nrc",NA
"4789","espíritu","asombro","nrc",NA
"4790","espíritu","positivo","nrc",NA
"4791","espíritu","premonición","nrc",NA
"4792","espléndido","alegría","nrc",NA
"4793","espléndido","asombro","nrc",NA
"4794","espléndido","positivo","nrc",NA
"4795","esplendor","alegría","nrc",NA
"4796","esplendor","asombro","nrc",NA
"4797","esplendor","positivo","nrc",NA
"4798","esplendor","premonición","nrc",NA
"4799","espolón","miedo","nrc",NA
"4800","espuma","negativo","nrc",NA
"4801","espurio","disgusto","nrc",NA
"4802","espurio","negativo","nrc",NA
"4803","esquema","negativo","nrc",NA
"4804","esquizofrenia","disgusto","nrc",NA
"4805","esquizofrenia","ira","nrc",NA
"4806","esquizofrenia","miedo","nrc",NA
"4807","esquizofrenia","negativo","nrc",NA
"4808","esquizofrenia","tristeza","nrc",NA
"4809","estable","asombro","nrc",NA
"4810","estable","confianza","nrc",NA
"4811","estable","positivo","nrc",NA
"4812","establecer","confianza","nrc",NA
"4813","establecido","alegría","nrc",NA
"4814","establecido","positivo","nrc",NA
"4815","estacada","negativo","nrc",NA
"4816","estacionario","negativo","nrc",NA
"4817","estadístico","confianza","nrc",NA
"4818","estado","positivo","nrc",NA
"4819","estafador","negativo","nrc",NA
"4820","estancado","negativo","nrc",NA
"4821","estancado","tristeza","nrc",NA
"4822","estancamiento","disgusto","nrc",NA
"4823","estancamiento","ira","nrc",NA
"4824","estatua","positivo","nrc",NA
"4825","estelar","positivo","nrc",NA
"4826","estereotipo","negativo","nrc",NA
"4827","estéril","negativo","nrc",NA
"4828","estéril","tristeza","nrc",NA
"4829","esterilidad","negativo","nrc",NA
"4830","esterilidad","tristeza","nrc",NA
"4831","esteriotipado","negativo","nrc",NA
"4832","estética","alegría","nrc",NA
"4833","estética","positivo","nrc",NA
"4834","estético","positivo","nrc",NA
"4835","estiércol","disgusto","nrc",NA
"4836","estiércol","negativo","nrc",NA
"4837","estigma","disgusto","nrc",NA
"4838","estigma","ira","nrc",NA
"4839","estigma","miedo","nrc",NA
"4840","estigma","negativo","nrc",NA
"4841","estigma","tristeza","nrc",NA
"4842","estima","alegría","nrc",NA
"4843","estima","confianza","nrc",NA
"4844","estima","positivo","nrc",NA
"4845","estima","tristeza","nrc",NA
"4846","estímulo","positivo","nrc",NA
"4847","estirado","negativo","nrc",NA
"4848","estocada","asombro","nrc",NA
"4849","estómago","disgusto","nrc",NA
"4850","estorbar","negativo","nrc",NA
"4851","estornudar","asombro","nrc",NA
"4852","estornudar","disgusto","nrc",NA
"4853","estornudar","negativo","nrc",NA
"4854","estragos","ira","nrc",NA
"4855","estragos","miedo","nrc",NA
"4856","estragos","negativo","nrc",NA
"4857","estrangulación","ira","nrc",NA
"4858","estrangulación","negativo","nrc",NA
"4859","estrangulación","tristeza","nrc",NA
"4860","estrangular","asombro","nrc",NA
"4861","estrangular","disgusto","nrc",NA
"4862","estrangular","ira","nrc",NA
"4863","estrangular","miedo","nrc",NA
"4864","estrangular","negativo","nrc",NA
"4865","estrangular","tristeza","nrc",NA
"4866","estratega","confianza","nrc",NA
"4867","estratega","positivo","nrc",NA
"4868","estratega","premonición","nrc",NA
"4869","estratégico","positivo","nrc",NA
"4870","estrecheces","miedo","nrc",NA
"4871","estrecheces","negativo","nrc",NA
"4872","estrecho","negativo","nrc",NA
"4873","estrella","alegría","nrc",NA
"4874","estrella","confianza","nrc",NA
"4875","estrella","positivo","nrc",NA
"4876","estrella","premonición","nrc",NA
"4877","estrellado","alegría","nrc",NA
"4878","estrellado","positivo","nrc",NA
"4879","estrellado","premonición","nrc",NA
"4880","estremecer","miedo","nrc",NA
"4881","estremecer","negativo","nrc",NA
"4882","estremecimiento","miedo","nrc",NA
"4883","estremecimiento","negativo","nrc",NA
"4884","estreñimiento","disgusto","nrc",NA
"4885","estreñimiento","negativo","nrc",NA
